Primary Energy Supply - Energy budget per year
Value = 'Million toe (tonne oil equivalent)'
Origin: https://data.oecd.org/energy/primary-energy-supply.htm#indicator-chart
Citation: OECD (2022), Primary energy supply (indicator). doi: 10.1787/1b33c15a-en (Accessed on 09 March 2022)

LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Region
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,10.68,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,11.32,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,10.93,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,12.08,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,13.66,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,14.14,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,16.67,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,16.67,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,19.59,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,22.15,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,22.75,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,24.24,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,27.13,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,25.55,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,35.21,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,37.55,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,37.04,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,37.14,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,35.66,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,40.62,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,39.07,,Middle East & North Africa
QAT,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,41.35,,Middle East & North Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,1.24,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,1.26,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,1.32,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,1.36,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,1.39,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,1.42,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,1.45,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,1.46,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,1.52,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,1.56,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,1.55,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,1.54,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,1.55,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,1.62,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,1.56,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,1.63,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,1.74,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,1.66,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,1.65,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,1.69,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,1.67,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,1.78,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,1.77,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,1.76,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,1.87,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,1.91,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,2.03,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,2.14,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,2.25,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,2.4,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,2.59,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,2.62,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,2.53,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,2.71,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,2.77,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,2.78,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,2.99,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,3.12,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,3.76,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,3.96,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,4.11,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,4.03,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,3.72,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,4.03,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,4.33,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,4.32,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,4.3,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,4.37,,Sub-Saharan Africa
SEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,4.8,,Sub-Saharan Africa
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,3.8,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,4.05,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,4.13,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,3.93,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,4.11,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,4.14,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,4.1,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,4.32,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,4.49,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,4.54,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,4.63,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,4.89,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,4.92,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,5.07,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,5.0,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,5.16,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,5.36,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,5.44,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,5.46,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,5.52,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,5.6,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,5.75,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,6.06,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,5.82,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,6.01,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,6.72,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,6.97,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,7.08,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,7.56,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,8.33,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,8.05,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,8.2,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,8.68,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,8.8,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,9.0,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,9.08,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,9.26,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,9.02,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,9.15,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,9.76,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,10.59,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,11.38,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,10.08,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,10.94,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,11.57,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,11.86,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,11.69,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,11.69,,South Asia
LKA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,12.09,,South Asia
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,2.38,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,1.98,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,2.06,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,2.65,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,3.05,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,3.46,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,3.85,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,4.2,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,5.45,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,4.47,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,5.33,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,6.4,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,7.33,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,8.44,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,7.83,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,8.04,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,8.95,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,9.27,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,9.3,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,10.47,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,11.4,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,10.91,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,10.96,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,11.44,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,12.1,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,12.77,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,13.87,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,15.46,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,15.39,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,15.45,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,15.85,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,16.46,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,16.55,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,17.29,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,20.8,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,21.63,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,22.64,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,23.07,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,21.49,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,21.66,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,20.36,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,16.59,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,12.11,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,11.24,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,10.07,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,10.2,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,10.9,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,10.13,,Middle East & North Africa
SYR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,9.27,,Middle East & North Africa
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,,L,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,5.31,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,5.07,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,4.14,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,3.24,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,2.49,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,2.22,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,2.15,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,2.14,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,2.25,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,2.24,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,2.15,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,2.12,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,2.13,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,2.17,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,2.34,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,2.34,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,2.41,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,2.58,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,2.45,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,2.13,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,2.18,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,2.18,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,2.36,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,2.37,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,2.54,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,2.75,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,3.09,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,3.25,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,3.51,,Europe & Central Asia
TJK,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,3.86,,Europe & Central Asia
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,0.73,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,0.75,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,0.75,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,0.75,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,0.78,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,0.78,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,0.83,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,0.85,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,0.88,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,0.89,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,0.91,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,0.95,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,0.93,,Sub-Saharan Africa
TGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,0.97,,Sub-Saharan Africa
